delivery_id,order_id,driver_id,vehicle_id,assigned_date,actual_delivery_date,status,delivery_attempt,distance_km,delivery_duration_min
DLV00002125,DLVORD00001693,DRV00014,VEH0045,2024-07-18,2024-07-19,Delivered,1,28.07,53
DLV00002126,DLVORD00001991,DRV00028,VEH0038,2024-11-27,,Failed,1,29.46,66
DLV00002127,DLVORD00000597,DRV00042,VEH0008,2022-07-18,2022-07-18,Delivered,1,16.49,47
DLV00002128,DLVORD00002139,DRV00009,VEH0004,2024-03-10,2024-03-10,Delivered,1,19.01,36
DLV00002129,DLVORD00002357,DRV00033,VEH0049,2024-11-26,,Rescheduled,1,25.63,60
DLV00002130,DLVORD00001709,DRV00052,VEH0023,2023-02-28,2023-03-03,Delivered,1,19.29,9
DLV00002131,DLVORD00002966,DRV00057,VEH0022,2023-07-29,2023-07-29,Delivered,1,5.78,11
DLV00002132,DLVORD00000064,DRV00075,VEH0040,2022-11-21,2022-11-28,Delivered,1,18.67,16
DLV00002133,DLVORD00000634,DRV00050,VEH0041,2022-07-26,2022-07-26,Delivered,1,20.38,66
DLV00002134,DLVORD00001434,DRV00036,VEH0024,2024-01-16,2024-01-16,Delivered,1,9.45,84
DLV00002135,DLVORD00000908,DRV00051,VEH0030,2024-04-22,2024-04-26,Delivered,1,12.6,55
DLV00002136,DLVORD00001576,DRV00068,VEH0026,2022-12-21,2022-12-21,Delivered,1,21.4,42
DLV00002137,DLVORD00002205,DRV00036,VEH0031,2024-03-28,2024-04-08,Delivered,1,18.72,89
DLV00002138,DLVORD00000451,DRV00005,VEH0014,2024-02-28,2024-02-28,Delivered,1,29.65,33
DLV00002139,DLVORD00002103,DRV00036,VEH0027,2022-08-18,2022-08-18,Delivered,1,26.43,8
DLV00002140,DLVORD00002380,DRV00075,VEH0013,2022-01-22,,Failed,1,20.35,87
DLV00002141,DLVORD00001769,DRV00014,VEH0006,2022-05-19,2022-05-21,Delivered,1,25.6,33
DLV00002142,DLVORD00001860,DRV00080,VEH0002,2024-04-27,2024-04-27,Delivered,1,4.38,81
DLV00002143,DLVORD00002729,DRV00071,VEH0022,2022-06-25,2022-06-25,Delivered,1,25.5,42
DLV00002144,DLVORD00002905,DRV00035,VEH0019,2022-05-04,2022-05-04,Delivered,1,21.19,11
DLV00002145,DLVORD00001418,DRV00035,VEH0030,2022-02-24,,Pending,1,13.66,83
DLV00002146,DLVORD00001217,DRV00068,VEH0024,2022-07-20,2022-07-20,Delivered,1,29.01,54
DLV00002147,DLVORD00001542,DRV00009,VEH0049,2024-04-15,,Rescheduled,1,24.16,25
DLV00002148,DLVORD00002679,DRV00021,VEH0012,2024-10-13,2024-10-21,Delivered,1,14.46,43
DLV00002149,DLVORD00000543,DRV00018,VEH0047,2023-12-30,,Failed,1,5.3,17
DLV00002150,DLVORD00000394,DRV00075,VEH0038,2023-03-11,2023-03-15,Delivered,1,28.32,61
DLV00002151,DLVORD00001175,DRV00036,VEH0012,2022-12-18,2022-12-18,Delivered,1,19.09,28
DLV00002152,DLVORD00002276,DRV00022,VEH0019,2023-10-23,2023-10-23,Delivered,1,17.48,27
DLV00002153,DLVORD00000878,DRV00001,VEH0026,2023-12-30,2023-12-30,Delivered,1,21.55,20
DLV00002154,DLVORD00001535,DRV00056,VEH0016,2023-06-22,2023-06-22,Delivered,1,10.14,41
DLV00002155,DLVORD00000680,DRV00002,VEH0013,2022-11-11,2022-11-11,Delivered,1,11.88,19
DLV00002156,DLVORD00000922,DRV00015,VEH0006,2024-03-06,2024-03-17,Delivered,2,21.32,58
DLV00002157,DLVORD00000362,DRV00023,VEH0046,2024-06-11,,Failed,1,9.3,38
DLV00002158,DLVORD00002881,DRV00001,VEH0038,2024-07-21,,Pending,1,15.32,12
DLV00002159,DLVORD00001735,DRV00043,VEH0049,2024-06-26,2024-06-26,Delivered,1,6.87,14
DLV00002160,DLVORD00000048,DRV00077,VEH0029,2023-03-18,2023-03-25,Delivered,1,3.56,51
DLV00002161,DLVORD00001064,DRV00049,VEH0031,2022-01-13,,Failed,1,12.16,44
DLV00002162,DLVORD00001851,DRV00057,VEH0042,2023-05-14,,Pending,1,2.38,78
DLV00002163,DLVORD00002708,DRV00004,VEH0034,2024-01-11,2024-01-13,Delivered,1,22.14,85
DLV00002164,DLVORD00001104,DRV00037,VEH0025,2023-12-08,2023-12-08,Delivered,3,29.41,71
DLV00002165,DLVORD00002725,DRV00027,VEH0008,2023-08-25,2023-08-25,Delivered,1,8.53,47
DLV00002166,DLVORD00000324,DRV00061,VEH0007,2024-09-22,2024-09-22,Delivered,1,6.39,88
DLV00002167,DLVORD00001591,DRV00013,VEH0009,2024-07-31,2024-08-04,Delivered,2,18.65,87
DLV00002168,DLVORD00000400,DRV00030,VEH0033,2024-07-03,,Rescheduled,1,9.59,34
DLV00002169,DLVORD00002807,DRV00021,VEH0049,2022-11-02,2022-11-09,Delivered,1,7.31,42
DLV00002170,DLVORD00001613,DRV00074,VEH0019,2022-07-28,,Failed,1,22.85,70
DLV00002171,DLVORD00002527,DRV00012,VEH0003,2023-05-30,,Failed,1,14.94,77
DLV00002172,DLVORD00000605,DRV00020,VEH0035,2023-03-04,2023-03-05,Delivered,1,17.54,46
DLV00002173,DLVORD00000131,DRV00077,VEH0017,2022-07-16,2022-07-16,Delivered,1,1.81,35
DLV00002174,DLVORD00000348,DRV00062,VEH0012,2024-12-17,,Failed,1,13.82,20
DLV00002175,DLVORD00001522,DRV00068,VEH0009,2023-02-09,2023-02-09,Delivered,1,20.84,32
DLV00002176,DLVORD00000244,DRV00074,VEH0002,2024-01-23,2024-01-23,Delivered,1,21.54,56
DLV00002177,DLVORD00001035,DRV00015,VEH0016,2023-01-04,2023-01-12,Delivered,1,25.67,25
DLV00002178,DLVORD00002010,DRV00026,VEH0043,2022-09-08,2022-09-08,Delivered,1,27.28,64
DLV00002179,DLVORD00000558,DRV00047,VEH0021,2023-06-03,2023-06-03,Delivered,1,25.47,30
DLV00002180,DLVORD00001134,DRV00041,VEH0038,2024-05-26,,Pending,1,18.4,62
DLV00002181,DLVORD00000748,DRV00038,VEH0038,2023-11-08,,Failed,1,29.98,35
DLV00002182,DLVORD00002790,DRV00059,VEH0022,2023-02-14,2023-02-14,Delivered,1,2.91,12
DLV00002183,DLVORD00001303,DRV00079,VEH0045,2024-10-16,,Pending,1,24.55,55
DLV00002184,DLVORD00001193,DRV00057,VEH0050,2022-06-24,,Failed,1,20.69,33
DLV00002185,DLVORD00001595,DRV00012,VEH0008,2022-10-26,2022-11-03,Delivered,1,17.32,52
DLV00002186,DLVORD00001268,DRV00016,VEH0041,2023-06-14,,Failed,1,15.82,56
DLV00002187,DLVORD00001858,DRV00043,VEH0025,2023-12-11,2023-12-11,Delivered,1,25.56,42
DLV00002188,DLVORD00002927,DRV00050,VEH0019,2023-09-16,,Pending,1,26.64,73
DLV00002189,DLVORD00001334,DRV00028,VEH0044,2024-10-30,2024-11-02,Delivered,1,18.74,59
DLV00002190,DLVORD00001929,DRV00076,VEH0030,2024-08-20,2024-08-20,Delivered,1,29.69,42
DLV00002191,DLVORD00002470,DRV00047,VEH0007,2023-07-26,2023-07-28,Delivered,1,11.48,56
DLV00002192,DLVORD00000587,DRV00078,VEH0039,2024-02-09,2024-02-09,Delivered,1,4.34,30
DLV00002193,DLVORD00001872,DRV00069,VEH0045,2024-12-22,,Failed,1,2.17,31
DLV00002194,DLVORD00000287,DRV00079,VEH0018,2024-04-30,2024-05-02,Delivered,1,15.16,78
DLV00002195,DLVORD00001049,DRV00029,VEH0008,2023-11-05,,Rescheduled,2,24.49,10
DLV00002196,DLVORD00000981,DRV00011,VEH0026,2023-09-03,2023-09-03,Delivered,1,8.83,90
DLV00002197,DLVORD00002164,DRV00053,VEH0045,2023-11-20,,Rescheduled,1,24.3,69
DLV00002198,DLVORD00000816,DRV00068,VEH0012,2023-08-21,2023-08-25,Delivered,1,15.93,79
DLV00002199,DLVORD00002203,DRV00070,VEH0040,2023-12-11,,Pending,1,18.16,45
DLV00002200,DLVORD00002646,DRV00077,VEH0026,2023-12-25,,Pending,1,23.26,49
DLV00002201,DLVORD00001166,DRV00054,VEH0018,2024-01-04,,Failed,1,18.11,58
DLV00002202,DLVORD00000124,DRV00002,VEH0048,2023-01-04,2023-01-12,Delivered,1,6.93,80
DLV00002203,DLVORD00000753,DRV00041,VEH0027,2024-08-11,2024-08-11,Delivered,1,12.22,16
DLV00002204,DLVORD00000100,DRV00055,VEH0024,2023-05-31,2023-05-31,Delivered,1,12.1,63
DLV00002205,DLVORD00002659,DRV00046,VEH0011,2024-07-23,,Pending,1,12.33,40
DLV00002206,DLVORD00001018,DRV00059,VEH0039,2023-06-08,2023-06-18,Delivered,1,7.6,64
DLV00002207,DLVORD00000039,DRV00073,VEH0033,2024-09-01,2024-09-01,Delivered,1,1.97,28
DLV00002208,DLVORD00000087,DRV00055,VEH0001,2023-07-31,2023-07-31,Delivered,1,1.29,58
DLV00002209,DLVORD00000135,DRV00041,VEH0045,2023-04-08,2023-04-08,Delivered,1,24.64,27
DLV00002210,DLVORD00001209,DRV00015,VEH0020,2023-07-13,,Pending,1,16.27,5
DLV00002211,DLVORD00001343,DRV00051,VEH0043,2023-09-09,2023-09-10,Delivered,1,6.36,75
DLV00002212,DLVORD00000588,DRV00020,VEH0045,2023-02-03,2023-02-03,Delivered,1,14.1,60
DLV00002213,DLVORD00000429,DRV00026,VEH0026,2022-02-15,2022-02-15,Delivered,1,19.8,36
DLV00002214,DLVORD00002105,DRV00010,VEH0001,2024-05-23,2024-05-23,Delivered,1,18.29,74
DLV00002215,DLVORD00002210,DRV00074,VEH0026,2022-10-25,2022-10-27,Delivered,1,25.63,80
DLV00002216,DLVORD00001603,DRV00052,VEH0004,2023-02-19,2023-02-25,Delivered,1,15.82,39
DLV00002217,DLVORD00000976,DRV00020,VEH0009,2023-06-29,2023-07-04,Delivered,1,13.45,89
DLV00002218,DLVORD00002285,DRV00032,VEH0013,2024-06-23,2024-06-30,Delivered,1,5.07,69
DLV00002219,DLVORD00002377,DRV00060,VEH0048,2022-02-12,2022-02-12,Delivered,1,9.46,58
DLV00002220,DLVORD00000959,DRV00049,VEH0012,2023-01-04,2023-01-05,Delivered,2,8.86,48
DLV00002221,DLVORD00002751,DRV00051,VEH0035,2023-12-12,2023-12-13,Delivered,1,20.99,87
DLV00002222,DLVORD00000943,DRV00054,VEH0031,2024-03-23,2024-03-23,Delivered,1,1.47,38
DLV00002223,DLVORD00001090,DRV00071,VEH0003,2023-12-24,,Rescheduled,1,11.5,21
DLV00002224,DLVORD00001197,DRV00073,VEH0031,2024-04-01,2024-04-01,Delivered,1,3.72,58
DLV00002225,DLVORD00000776,DRV00053,VEH0031,2023-06-08,2023-06-15,Delivered,1,29.9,18
DLV00002226,DLVORD00000117,DRV00004,VEH0030,2023-02-23,,Failed,1,24.15,60
DLV00002227,DLVORD00000580,DRV00060,VEH0002,2022-02-16,2022-02-16,Delivered,1,15.0,13
DLV00002228,DLVORD00000297,DRV00047,VEH0036,2023-12-21,2023-12-21,Delivered,1,6.95,53
DLV00002229,DLVORD00001348,DRV00052,VEH0004,2023-12-31,2023-12-31,Delivered,1,26.51,25
DLV00002230,DLVORD00000511,DRV00019,VEH0039,2023-02-04,2023-02-04,Delivered,1,23.55,86
DLV00002231,DLVORD00000954,DRV00074,VEH0011,2023-10-30,,Rescheduled,1,29.42,67
DLV00002232,DLVORD00002438,DRV00036,VEH0001,2024-08-14,,Rescheduled,1,10.21,40
DLV00002233,DLVORD00001455,DRV00070,VEH0015,2022-04-07,2022-04-10,Delivered,1,22.04,83
DLV00002234,DLVORD00000852,DRV00004,VEH0002,2023-11-25,2023-11-25,Delivered,1,7.05,43
DLV00002235,DLVORD00002657,DRV00026,VEH0018,2023-06-29,2023-07-01,Delivered,1,17.9,81
DLV00002236,DLVORD00001073,DRV00020,VEH0003,2024-10-26,,Failed,1,12.43,37
DLV00002237,DLVORD00000703,DRV00080,VEH0047,2023-06-25,2023-06-25,Delivered,1,28.6,70
DLV00002238,DLVORD00000854,DRV00019,VEH0038,2022-07-24,2022-08-03,Delivered,1,17.28,57
DLV00002239,DLVORD00000890,DRV00073,VEH0045,2022-10-15,2022-10-15,Delivered,1,3.94,34
DLV00002240,DLVORD00001254,DRV00070,VEH0011,2022-11-24,2022-11-24,Delivered,1,28.64,58
DLV00002241,DLVORD00000651,DRV00003,VEH0047,2024-01-17,2024-01-20,Delivered,1,3.7,60
DLV00002242,DLVORD00001087,DRV00005,VEH0047,2024-01-24,,Rescheduled,1,10.46,31
DLV00002243,DLVORD00002552,DRV00005,VEH0048,2023-11-23,,Rescheduled,1,7.83,26
DLV00002244,DLVORD00000909,DRV00010,VEH0032,2024-07-20,,Failed,1,15.81,71
DLV00002245,DLVORD00000323,DRV00026,VEH0027,2024-10-09,,Rescheduled,1,27.8,35
DLV00002246,DLVORD00000391,DRV00036,VEH0013,2023-12-20,2023-12-20,Delivered,1,7.77,35
DLV00002247,DLVORD00002358,DRV00034,VEH0028,2024-08-24,2024-08-26,Delivered,1,3.92,79
DLV00002248,DLVORD00002143,DRV00049,VEH0017,2024-06-07,,Rescheduled,1,17.71,6
DLV00002249,DLVORD00001533,DRV00010,VEH0020,2023-03-08,2023-03-16,Delivered,1,11.68,37
DLV00002250,DLVORD00001332,DRV00041,VEH0020,2024-05-11,2024-05-12,Delivered,1,11.63,47
DLV00002251,DLVORD00002450,DRV00027,VEH0033,2023-07-03,2023-07-09,Delivered,1,19.68,70
DLV00002252,DLVORD00002139,DRV00036,VEH0007,2024-03-10,2024-03-10,Delivered,2,26.18,74
DLV00002253,DLVORD00001046,DRV00005,VEH0042,2023-03-05,,Pending,1,25.4,57
DLV00002254,DLVORD00000589,DRV00016,VEH0020,2024-06-19,,Pending,1,21.4,8
DLV00002255,DLVORD00002702,DRV00056,VEH0036,2022-06-28,,Rescheduled,1,11.91,47
DLV00002256,DLVORD00001972,DRV00035,VEH0047,2023-11-08,2023-11-17,Delivered,1,14.6,47
DLV00002257,DLVORD00002381,DRV00022,VEH0003,2022-02-17,,Rescheduled,1,18.8,22
DLV00002258,DLVORD00002973,DRV00056,VEH0022,2024-01-30,2024-02-06,Delivered,1,13.39,24
DLV00002259,DLVORD00002793,DRV00031,VEH0030,2023-12-13,,Failed,1,4.38,32
DLV00002260,DLVORD00000251,DRV00051,VEH0025,2023-12-30,,Rescheduled,1,6.65,83
DLV00002261,DLVORD00000766,DRV00019,VEH0032,2024-11-26,2024-11-27,Delivered,1,1.99,58
DLV00002262,DLVORD00001698,DRV00004,VEH0011,2023-10-26,2023-10-26,Delivered,1,21.76,35
DLV00002263,DLVORD00000216,DRV00063,VEH0042,2023-07-23,2023-07-24,Delivered,1,17.35,40
DLV00002264,DLVORD00002201,DRV00028,VEH0022,2023-12-28,2024-01-04,Delivered,1,10.46,28
DLV00002265,DLVORD00001755,DRV00030,VEH0002,2023-02-19,,Failed,1,8.18,52
DLV00002266,DLVORD00000422,DRV00042,VEH0044,2024-05-13,2024-05-13,Delivered,1,25.9,61
DLV00002267,DLVORD00000515,DRV00034,VEH0046,2022-02-03,,Rescheduled,1,6.94,77
DLV00002268,DLVORD00000204,DRV00004,VEH0045,2024-09-01,2024-09-01,Delivered,1,6.54,78
DLV00002269,DLVORD00001362,DRV00052,VEH0002,2024-05-20,2024-05-20,Delivered,2,15.46,34
DLV00002270,DLVORD00001929,DRV00053,VEH0017,2024-08-20,2024-08-22,Delivered,1,24.98,13
DLV00002271,DLVORD00000773,DRV00064,VEH0042,2023-04-17,2023-04-20,Delivered,1,4.73,51
DLV00002272,DLVORD00002754,DRV00047,VEH0032,2023-05-12,2023-05-14,Delivered,1,8.8,33
DLV00002273,DLVORD00000351,DRV00065,VEH0010,2024-12-29,2024-12-29,Delivered,1,23.2,8
DLV00002274,DLVORD00002670,DRV00059,VEH0007,2022-03-21,2022-03-21,Delivered,1,24.02,8
DLV00002275,DLVORD00000900,DRV00026,VEH0006,2024-09-09,2024-09-14,Delivered,3,22.36,42
DLV00002276,DLVORD00002883,DRV00041,VEH0009,2024-08-11,2024-08-15,Delivered,1,7.27,28
DLV00002277,DLVORD00001989,DRV00035,VEH0039,2023-08-15,2023-08-18,Delivered,1,17.42,44
DLV00002278,DLVORD00002172,DRV00053,VEH0036,2023-12-02,2023-12-02,Delivered,1,12.41,5
DLV00002279,DLVORD00001551,DRV00057,VEH0008,2022-12-30,2022-12-30,Delivered,1,3.46,76
DLV00002280,DLVORD00002360,DRV00011,VEH0043,2023-02-07,2023-02-09,Delivered,1,3.98,74
DLV00002281,DLVORD00001312,DRV00022,VEH0045,2024-02-20,2024-02-29,Delivered,1,16.24,59
DLV00002282,DLVORD00001486,DRV00014,VEH0008,2024-08-24,,Rescheduled,1,11.05,22
DLV00002283,DLVORD00002524,DRV00002,VEH0001,2024-06-12,,Pending,1,26.86,7
DLV00002284,DLVORD00001885,DRV00075,VEH0046,2022-11-18,2022-11-19,Delivered,1,2.26,51
DLV00002285,DLVORD00002430,DRV00063,VEH0047,2023-07-13,,Pending,1,21.33,36
DLV00002286,DLVORD00001436,DRV00049,VEH0035,2024-07-28,2024-07-28,Delivered,1,24.41,86
DLV00002287,DLVORD00001270,DRV00014,VEH0004,2022-05-02,2022-05-02,Delivered,1,19.83,16
DLV00002288,DLVORD00000067,DRV00021,VEH0050,2023-04-03,2023-04-04,Delivered,1,6.0,24
DLV00002289,DLVORD00002960,DRV00052,VEH0041,2024-03-14,2024-03-14,Delivered,1,10.29,44
DLV00002290,DLVORD00002041,DRV00021,VEH0030,2022-05-13,2022-05-13,Delivered,1,25.37,36
DLV00002291,DLVORD00002130,DRV00041,VEH0019,2024-09-20,2024-09-20,Delivered,1,1.66,39
DLV00002292,DLVORD00002120,DRV00031,VEH0009,2024-12-28,2024-12-30,Delivered,1,9.92,79
DLV00002293,DLVORD00001882,DRV00059,VEH0031,2023-03-21,2023-03-28,Delivered,1,10.75,35
DLV00002294,DLVORD00002506,DRV00022,VEH0016,2023-04-11,2023-04-15,Delivered,1,24.16,18
DLV00002295,DLVORD00000821,DRV00043,VEH0042,2024-07-24,,Pending,1,9.99,55
DLV00002296,DLVORD00001289,DRV00074,VEH0021,2022-01-22,,Pending,1,6.65,36
DLV00002297,DLVORD00002715,DRV00070,VEH0018,2024-01-13,,Failed,1,18.42,47
DLV00002298,DLVORD00001108,DRV00071,VEH0007,2023-08-11,2023-08-12,Delivered,1,26.6,18
DLV00002299,DLVORD00000312,DRV00039,VEH0042,2022-07-04,2022-07-04,Delivered,2,24.61,16
DLV00002300,DLVORD00001417,DRV00009,VEH0023,2022-08-10,2022-08-10,Delivered,1,8.14,15
DLV00002301,DLVORD00001439,DRV00016,VEH0013,2024-12-12,,Failed,1,15.03,23
DLV00002302,DLVORD00001233,DRV00062,VEH0025,2024-01-07,2024-01-08,Delivered,1,8.05,13
DLV00002303,DLVORD00000759,DRV00047,VEH0030,2024-01-24,2024-01-24,Delivered,1,15.07,12
DLV00002304,DLVORD00002495,DRV00027,VEH0008,2024-02-09,2024-02-09,Delivered,1,17.32,14
DLV00002305,DLVORD00001610,DRV00055,VEH0032,2022-04-15,2022-04-15,Delivered,1,23.87,6
DLV00002306,DLVORD00002563,DRV00012,VEH0017,2023-12-28,2023-12-30,Delivered,1,3.06,39
DLV00002307,DLVORD00001897,DRV00019,VEH0004,2023-10-16,,Pending,1,20.32,25
DLV00002308,DLVORD00002711,DRV00075,VEH0048,2022-09-25,2022-09-28,Delivered,2,21.25,31
DLV00002309,DLVORD00000378,DRV00050,VEH0036,2024-07-11,,Pending,1,12.57,89
DLV00002310,DLVORD00000140,DRV00025,VEH0049,2022-12-24,2023-01-02,Delivered,1,1.66,51
DLV00002311,DLVORD00001337,DRV00041,VEH0013,2024-02-20,,Failed,1,17.96,86
DLV00002312,DLVORD00001742,DRV00047,VEH0004,2024-01-02,,Failed,1,2.66,70
DLV00002313,DLVORD00000647,DRV00007,VEH0017,2024-10-12,2024-10-14,Delivered,1,17.28,87
DLV00002314,DLVORD00002360,DRV00013,VEH0049,2023-02-09,,Failed,1,26.52,44
DLV00002315,DLVORD00001682,DRV00060,VEH0035,2024-08-18,2024-08-18,Delivered,1,22.71,29
DLV00002316,DLVORD00000289,DRV00012,VEH0025,2024-06-15,,Rescheduled,1,8.7,78
DLV00002317,DLVORD00001492,DRV00032,VEH0022,2022-10-28,,Rescheduled,1,20.35,48
DLV00002318,DLVORD00001311,DRV00071,VEH0040,2023-02-10,2023-02-12,Delivered,1,28.69,52
DLV00002319,DLVORD00000352,DRV00033,VEH0039,2024-01-17,2024-01-17,Delivered,1,7.28,28
DLV00002320,DLVORD00002629,DRV00054,VEH0029,2024-05-27,2024-05-29,Delivered,1,28.69,64
DLV00002321,DLVORD00000524,DRV00040,VEH0031,2023-07-23,,Pending,1,15.08,28
DLV00002322,DLVORD00000617,DRV00049,VEH0022,2023-01-13,,Pending,1,9.67,39
DLV00002323,DLVORD00001524,DRV00059,VEH0037,2023-10-28,2023-10-28,Delivered,1,28.03,50
DLV00002324,DLVORD00000029,DRV00060,VEH0006,2023-06-25,2023-07-05,Delivered,1,22.82,75
DLV00002325,DLVORD00001276,DRV00052,VEH0005,2023-12-02,2023-12-04,Delivered,1,7.08,33
DLV00002326,DLVORD00002017,DRV00039,VEH0013,2023-11-26,2023-11-26,Delivered,1,28.76,30
DLV00002327,DLVORD00000117,DRV00050,VEH0018,2023-02-21,2023-02-26,Delivered,1,17.6,40
DLV00002328,DLVORD00000598,DRV00070,VEH0036,2023-04-08,2023-04-08,Delivered,1,17.47,41
DLV00002329,DLVORD00000404,DRV00046,VEH0043,2024-03-19,2024-03-19,Delivered,1,16.53,43
DLV00002330,DLVORD00002110,DRV00050,VEH0012,2023-12-12,2023-12-12,Delivered,1,15.48,66
DLV00002331,DLVORD00001766,DRV00026,VEH0009,2023-05-24,2023-05-24,Delivered,1,1.65,18
DLV00002332,DLVORD00001266,DRV00044,VEH0018,2024-11-09,,Rescheduled,1,15.21,5
DLV00002333,DLVORD00001938,DRV00020,VEH0016,2022-10-03,2022-10-03,Delivered,1,26.36,33
DLV00002334,DLVORD00001895,DRV00067,VEH0024,2023-12-03,2023-12-04,Delivered,1,16.76,87
DLV00002335,DLVORD00000157,DRV00052,VEH0045,2022-08-06,2022-08-06,Delivered,3,18.12,76
DLV00002336,DLVORD00002543,DRV00044,VEH0042,2024-07-04,,Pending,1,8.93,18
DLV00002337,DLVORD00000880,DRV00073,VEH0029,2022-03-06,2022-03-06,Delivered,1,28.37,80
DLV00002338,DLVORD00002974,DRV00060,VEH0026,2024-12-27,2024-12-27,Delivered,1,17.48,58
DLV00002339,DLVORD00000320,DRV00049,VEH0001,2023-10-31,,Failed,1,19.07,40
DLV00002340,DLVORD00000878,DRV00022,VEH0022,2023-12-30,2024-01-02,Delivered,1,15.21,39
DLV00002341,DLVORD00001968,DRV00050,VEH0035,2023-09-09,2023-09-15,Delivered,1,10.02,33
DLV00002342,DLVORD00002921,DRV00025,VEH0014,2024-05-31,2024-06-05,Delivered,1,26.72,88
DLV00002343,DLVORD00000780,DRV00016,VEH0047,2023-11-11,,Pending,1,7.37,42
DLV00002344,DLVORD00000285,DRV00050,VEH0015,2024-10-02,2024-10-02,Delivered,1,28.49,34
DLV00002345,DLVORD00002531,DRV00039,VEH0046,2024-08-30,2024-09-01,Delivered,1,10.19,90
DLV00002346,DLVORD00002698,DRV00059,VEH0010,2023-10-20,2023-10-28,Delivered,1,8.79,53
DLV00002347,DLVORD00002725,DRV00057,VEH0004,2023-08-27,,Rescheduled,1,17.12,7
DLV00002348,DLVORD00001253,DRV00043,VEH0040,2024-12-12,2024-12-12,Delivered,1,24.96,56
DLV00002349,DLVORD00002471,DRV00055,VEH0024,2024-01-01,,Rescheduled,1,21.38,26
DLV00002350,DLVORD00000293,DRV00009,VEH0025,2022-08-11,2022-08-12,Delivered,1,19.34,59
DLV00002351,DLVORD00001309,DRV00015,VEH0003,2024-05-23,2024-05-23,Delivered,1,28.43,59
DLV00002352,DLVORD00001696,DRV00023,VEH0038,2023-10-27,2023-10-28,Delivered,2,17.22,46
DLV00002353,DLVORD00000186,DRV00022,VEH0037,2022-02-11,2022-02-11,Delivered,2,21.59,71
DLV00002354,DLVORD00001012,DRV00069,VEH0045,2023-10-04,2023-10-04,Delivered,1,10.64,87
DLV00002355,DLVORD00001908,DRV00032,VEH0033,2022-07-04,2022-07-04,Delivered,1,12.23,62
DLV00002356,DLVORD00000634,DRV00063,VEH0022,2022-07-26,2022-07-26,Delivered,1,20.09,71
DLV00002357,DLVORD00002841,DRV00066,VEH0027,2023-11-19,2023-11-25,Delivered,1,2.07,25
DLV00002358,DLVORD00001745,DRV00033,VEH0009,2024-08-09,2024-08-09,Delivered,1,24.96,17
DLV00002359,DLVORD00001292,DRV00001,VEH0027,2023-11-08,2023-11-09,Delivered,1,12.59,71
DLV00002360,DLVORD00001854,DRV00055,VEH0050,2022-08-29,2022-09-01,Delivered,1,14.82,76
DLV00002361,DLVORD00001257,DRV00059,VEH0045,2022-07-02,2022-07-05,Delivered,1,19.7,42
DLV00002362,DLVORD00002789,DRV00021,VEH0025,2023-07-10,,Pending,1,10.61,68
DLV00002363,DLVORD00001011,DRV00012,VEH0010,2024-10-15,2024-10-15,Delivered,1,22.91,54
DLV00002364,DLVORD00001935,DRV00006,VEH0006,2024-04-20,,Failed,2,23.95,86
DLV00002365,DLVORD00000169,DRV00055,VEH0009,2024-12-30,2024-12-30,Delivered,1,24.65,59
DLV00002366,DLVORD00001238,DRV00014,VEH0040,2023-03-02,2023-03-02,Delivered,1,21.69,78
DLV00002367,DLVORD00000051,DRV00014,VEH0030,2022-06-03,2022-06-10,Delivered,1,14.59,62
DLV00002368,DLVORD00000173,DRV00015,VEH0043,2024-01-08,2024-01-11,Delivered,1,27.89,28
DLV00002369,DLVORD00001799,DRV00064,VEH0001,2023-05-20,2023-05-20,Delivered,1,11.85,17
DLV00002370,DLVORD00000797,DRV00046,VEH0023,2022-08-30,,Rescheduled,1,22.3,27
DLV00002371,DLVORD00000421,DRV00002,VEH0037,2023-02-13,2023-02-13,Delivered,1,24.36,34
DLV00002372,DLVORD00002213,DRV00023,VEH0044,2024-10-24,2024-10-24,Delivered,1,7.39,48
DLV00002373,DLVORD00002353,DRV00051,VEH0010,2023-04-01,2023-04-01,Delivered,1,14.27,79
DLV00002374,DLVORD00000968,DRV00012,VEH0036,2023-08-24,2023-08-24,Delivered,1,28.87,57
DLV00002375,DLVORD00001362,DRV00038,VEH0036,2024-05-20,,Rescheduled,1,13.01,28
DLV00002376,DLVORD00002460,DRV00031,VEH0003,2022-11-11,2022-11-11,Delivered,1,14.56,46
DLV00002377,DLVORD00000207,DRV00018,VEH0042,2024-07-07,2024-07-12,Delivered,1,28.09,43
DLV00002378,DLVORD00000485,DRV00013,VEH0011,2023-04-07,2023-04-08,Delivered,1,17.74,38
DLV00002379,DLVORD00000586,DRV00054,VEH0050,2024-06-20,,Failed,1,12.88,85
DLV00002380,DLVORD00002510,DRV00033,VEH0017,2024-03-22,2024-03-26,Delivered,1,16.1,16
DLV00002381,DLVORD00001956,DRV00063,VEH0027,2023-12-11,,Rescheduled,1,1.93,8
DLV00002382,DLVORD00001022,DRV00022,VEH0027,2024-10-18,,Failed,1,14.97,89
DLV00002383,DLVORD00002068,DRV00057,VEH0016,2022-12-22,2022-12-29,Delivered,1,4.34,51
DLV00002384,DLVORD00001091,DRV00040,VEH0026,2023-11-01,2023-11-01,Delivered,1,18.07,31
DLV00002385,DLVORD00000711,DRV00076,VEH0011,2024-02-14,2024-02-16,Delivered,1,20.53,22
