order_id,customer_id,order_date,delivery_zone_id,package_weight_kg,service_type,priority,total_value
DLVORD00001705,DLVCUST0000243,2024-05-15,ZONE0002,45.05,Next Day,High,2385.66
DLVORD00001706,DLVCUST0000118,2024-04-29,ZONE0006,12.62,Next Day,High,1669.49
DLVORD00001707,DLVCUST0000344,2022-10-11,ZONE0002,34.42,Economy,Urgent,1312.4
DLVORD00001708,DLVCUST0000333,2022-10-07,ZONE0005,35.24,Express,Urgent,1314.01
DLVORD00001709,DLVCUST0000249,2023-02-27,ZONE0016,42.91,Standard,Urgent,3719.91
DLVORD00001710,DLVCUST0000279,2023-09-03,ZONE0010,47.95,Express,Urgent,1568.04
DLVORD00001711,DLVCUST0000178,2024-06-03,ZONE0012,34.29,Next Day,Urgent,234.11
DLVORD00001712,DLVCUST0000235,2024-03-31,ZONE0012,37.85,Standard,Urgent,3255.79
DLVORD00001713,DLVCUST0000316,2023-04-21,ZONE0016,33.91,Same Day,Normal,2064.31
DLVORD00001714,DLVCUST0000242,2022-09-21,ZONE0013,24.29,Same Day,High,3852.27
DLVORD00001715,DLVCUST0000381,2022-07-22,ZONE0013,47.96,Economy,High,648.57
DLVORD00001716,DLVCUST0000088,2024-12-18,ZONE0007,47.54,Express,Normal,3658.95
DLVORD00001717,DLVCUST0000161,2024-01-11,ZONE0009,43.93,Same Day,High,3304.03
DLVORD00001718,DLVCUST0000147,2024-09-04,ZONE0016,33.67,Standard,High,4128.95
DLVORD00001719,DLVCUST0000098,2024-12-22,ZONE0017,24.32,Standard,High,3680.72
DLVORD00001720,DLVCUST0000183,2024-11-25,ZONE0013,47.71,Next Day,Urgent,2474.12
DLVORD00001721,DLVCUST0000310,2024-10-21,ZONE0016,38.44,Next Day,Normal,1554.92
DLVORD00001722,DLVCUST0000171,2023-01-12,ZONE0015,12.73,Express,Urgent,2903.78
DLVORD00001723,DLVCUST0000113,2023-03-07,ZONE0007,39.42,Economy,High,3115.8
DLVORD00001724,DLVCUST0000055,2024-07-29,ZONE0019,30.96,Express,High,1222.57
DLVORD00001725,DLVCUST0000244,2024-02-23,ZONE0009,5.27,Economy,High,4006.28
DLVORD00001726,DLVCUST0000273,2024-05-06,ZONE0006,10.22,Standard,Urgent,562.16
DLVORD00001727,DLVCUST0000055,2024-03-28,ZONE0019,6.52,Express,High,3536.81
DLVORD00001728,DLVCUST0000193,2022-12-26,ZONE0016,6.14,Express,Urgent,2499.19
DLVORD00001729,DLVCUST0000062,2023-01-28,ZONE0001,15.5,Economy,Normal,4928.08
DLVORD00001730,DLVCUST0000069,2024-03-12,ZONE0018,8.57,Standard,Urgent,3889.32
DLVORD00001731,DLVCUST0000329,2024-04-16,ZONE0001,13.04,Standard,Urgent,2596.36
DLVORD00001732,DLVCUST0000274,2023-11-30,ZONE0017,8.64,Next Day,Urgent,1054.74
DLVORD00001733,DLVCUST0000073,2024-04-19,ZONE0006,13.05,Express,High,3652.45
DLVORD00001734,DLVCUST0000024,2024-03-22,ZONE0019,47.99,Standard,High,4209.85
DLVORD00001735,DLVCUST0000365,2024-06-24,ZONE0005,36.81,Standard,Normal,2292.91
DLVORD00001736,DLVCUST0000324,2023-01-12,ZONE0005,13.88,Next Day,High,1387.64
DLVORD00001737,DLVCUST0000313,2024-01-19,ZONE0009,31.54,Same Day,Urgent,1659.63
DLVORD00001738,DLVCUST0000382,2024-02-19,ZONE0006,4.28,Next Day,Normal,1996.54
DLVORD00001739,DLVCUST0000003,2024-03-15,ZONE0018,39.77,Economy,High,4341.35
DLVORD00001740,DLVCUST0000003,2022-03-15,ZONE0018,3.75,Express,Urgent,1964.98
DLVORD00001741,DLVCUST0000388,2023-08-17,ZONE0014,40.0,Same Day,Urgent,3718.24
DLVORD00001742,DLVCUST0000209,2024-01-01,ZONE0013,18.62,Same Day,Normal,3098.7
DLVORD00001743,DLVCUST0000393,2023-11-06,ZONE0017,39.77,Next Day,Urgent,4608.02
DLVORD00001744,DLVCUST0000012,2022-12-23,ZONE0014,36.04,Next Day,High,962.99
DLVORD00001745,DLVCUST0000035,2024-08-08,ZONE0004,16.25,Express,High,3119.97
DLVORD00001746,DLVCUST0000166,2023-02-28,ZONE0019,32.14,Economy,Urgent,1559.77
DLVORD00001747,DLVCUST0000023,2023-01-30,ZONE0004,10.9,Next Day,Normal,1580.04
DLVORD00001748,DLVCUST0000035,2024-09-08,ZONE0004,17.69,Standard,Urgent,3566.88
DLVORD00001749,DLVCUST0000022,2023-06-03,ZONE0003,48.37,Standard,Urgent,908.61
DLVORD00001750,DLVCUST0000208,2023-07-15,ZONE0009,22.26,Standard,Normal,3914.33
DLVORD00001751,DLVCUST0000277,2022-05-13,ZONE0004,11.4,Express,High,3899.05
DLVORD00001752,DLVCUST0000392,2023-03-14,ZONE0014,29.99,Express,Normal,889.99
DLVORD00001753,DLVCUST0000156,2024-09-22,ZONE0002,15.12,Same Day,Urgent,4213.49
DLVORD00001754,DLVCUST0000208,2023-10-15,ZONE0009,42.59,Same Day,Urgent,154.46
DLVORD00001755,DLVCUST0000111,2023-02-18,ZONE0018,40.35,Standard,Urgent,2029.29
DLVORD00001756,DLVCUST0000230,2022-03-14,ZONE0002,8.24,Economy,High,352.44
DLVORD00001757,DLVCUST0000029,2024-02-17,ZONE0004,42.94,Economy,Urgent,3687.23
DLVORD00001758,DLVCUST0000299,2024-12-25,ZONE0018,16.4,Standard,Normal,1125.57
DLVORD00001759,DLVCUST0000257,2023-09-12,ZONE0014,22.17,Economy,Urgent,3860.13
DLVORD00001760,DLVCUST0000229,2024-01-07,ZONE0018,23.32,Express,Urgent,2729.0
DLVORD00001761,DLVCUST0000083,2024-09-20,ZONE0020,42.9,Economy,High,4897.94
DLVORD00001762,DLVCUST0000154,2023-11-03,ZONE0014,32.17,Standard,High,2631.48
DLVORD00001763,DLVCUST0000152,2022-10-17,ZONE0020,18.74,Same Day,High,4502.88
DLVORD00001764,DLVCUST0000239,2023-04-11,ZONE0017,17.44,Next Day,High,716.48
DLVORD00001765,DLVCUST0000201,2022-12-17,ZONE0010,24.26,Economy,High,3895.76
DLVORD00001766,DLVCUST0000379,2023-05-24,ZONE0018,43.57,Same Day,Normal,998.96
DLVORD00001767,DLVCUST0000393,2024-11-05,ZONE0017,20.6,Economy,High,62.05
DLVORD00001768,DLVCUST0000238,2024-04-21,ZONE0005,42.1,Economy,High,4010.37
DLVORD00001769,DLVCUST0000227,2022-05-19,ZONE0011,36.83,Express,Urgent,1763.78
DLVORD00001770,DLVCUST0000035,2024-04-26,ZONE0004,21.59,Economy,Urgent,221.57
DLVORD00001771,DLVCUST0000316,2022-12-02,ZONE0016,15.64,Economy,Urgent,470.93
DLVORD00001772,DLVCUST0000223,2023-09-01,ZONE0012,49.95,Express,Normal,1070.98
DLVORD00001773,DLVCUST0000001,2022-08-16,ZONE0003,41.66,Economy,Normal,3263.31
DLVORD00001774,DLVCUST0000290,2023-01-01,ZONE0014,9.93,Economy,Urgent,703.01
DLVORD00001775,DLVCUST0000297,2023-04-24,ZONE0019,35.97,Standard,Urgent,1471.6
DLVORD00001776,DLVCUST0000212,2023-05-03,ZONE0016,39.17,Standard,High,2288.83
DLVORD00001777,DLVCUST0000131,2022-03-06,ZONE0005,9.4,Express,Normal,4563.58
DLVORD00001778,DLVCUST0000188,2023-03-14,ZONE0014,33.97,Express,High,4529.66
DLVORD00001779,DLVCUST0000384,2023-12-20,ZONE0018,33.26,Express,Urgent,569.25
DLVORD00001780,DLVCUST0000386,2024-01-06,ZONE0014,1.32,Economy,Normal,4869.51
DLVORD00001781,DLVCUST0000283,2023-09-14,ZONE0013,46.67,Standard,High,4985.76
DLVORD00001782,DLVCUST0000147,2024-11-28,ZONE0016,12.68,Same Day,Urgent,2342.65
DLVORD00001783,DLVCUST0000052,2024-05-01,ZONE0013,31.69,Economy,Urgent,2070.94
DLVORD00001784,DLVCUST0000146,2022-04-22,ZONE0018,22.0,Same Day,High,4187.84
DLVORD00001785,DLVCUST0000193,2023-06-19,ZONE0016,1.65,Express,High,2841.38
DLVORD00001786,DLVCUST0000383,2024-02-18,ZONE0009,23.08,Next Day,High,1689.25
DLVORD00001787,DLVCUST0000276,2023-03-10,ZONE0003,9.5,Next Day,Urgent,1228.71
DLVORD00001788,DLVCUST0000097,2024-04-02,ZONE0020,35.37,Express,Normal,1711.51
DLVORD00001789,DLVCUST0000218,2022-06-27,ZONE0003,45.83,Express,Normal,315.15
DLVORD00001790,DLVCUST0000258,2023-12-13,ZONE0009,18.87,Same Day,High,2043.59
DLVORD00001791,DLVCUST0000342,2023-12-18,ZONE0001,8.27,Economy,Normal,2377.01
DLVORD00001792,DLVCUST0000161,2023-02-07,ZONE0009,30.84,Next Day,Urgent,4503.97
DLVORD00001793,DLVCUST0000190,2023-08-24,ZONE0009,36.31,Economy,Normal,2422.07
DLVORD00001794,DLVCUST0000150,2023-04-06,ZONE0013,1.23,Next Day,Urgent,1326.84
DLVORD00001795,DLVCUST0000171,2023-10-24,ZONE0015,20.73,Express,High,1204.62
DLVORD00001796,DLVCUST0000210,2023-03-04,ZONE0009,13.43,Express,Urgent,1336.77
DLVORD00001797,DLVCUST0000220,2023-07-16,ZONE0002,4.01,Standard,High,59.05
DLVORD00001798,DLVCUST0000253,2024-07-04,ZONE0018,43.16,Next Day,Urgent,3986.67
DLVORD00001799,DLVCUST0000174,2023-05-19,ZONE0006,6.45,Same Day,Normal,1020.84
DLVORD00001800,DLVCUST0000030,2022-03-11,ZONE0018,17.11,Economy,High,241.29
DLVORD00001801,DLVCUST0000205,2024-05-15,ZONE0013,21.18,Next Day,High,2020.77
DLVORD00001802,DLVCUST0000301,2024-12-11,ZONE0006,17.41,Next Day,High,696.22
DLVORD00001803,DLVCUST0000233,2023-03-28,ZONE0010,35.38,Standard,Urgent,3136.12
DLVORD00001804,DLVCUST0000199,2023-02-26,ZONE0018,21.46,Economy,Urgent,2749.75
DLVORD00001805,DLVCUST0000073,2024-07-07,ZONE0006,47.16,Economy,High,1209.97
DLVORD00001806,DLVCUST0000210,2023-06-24,ZONE0009,26.21,Standard,High,4502.26
DLVORD00001807,DLVCUST0000204,2024-03-17,ZONE0005,10.44,Next Day,Urgent,1297.01
DLVORD00001808,DLVCUST0000304,2024-04-09,ZONE0014,21.18,Same Day,High,4645.72
DLVORD00001809,DLVCUST0000350,2022-09-22,ZONE0009,1.72,Next Day,High,4782.18
DLVORD00001810,DLVCUST0000056,2023-11-07,ZONE0004,35.68,Express,Normal,3702.92
DLVORD00001811,DLVCUST0000342,2023-04-30,ZONE0001,16.85,Express,Normal,135.55
DLVORD00001812,DLVCUST0000073,2023-11-13,ZONE0006,48.77,Next Day,Normal,3263.93
DLVORD00001813,DLVCUST0000250,2024-01-16,ZONE0009,16.27,Same Day,High,3474.68
DLVORD00001814,DLVCUST0000173,2023-03-03,ZONE0020,12.39,Standard,High,1114.62
DLVORD00001815,DLVCUST0000061,2022-09-25,ZONE0013,1.03,Standard,High,2742.96
DLVORD00001816,DLVCUST0000236,2023-01-01,ZONE0016,0.79,Same Day,Urgent,1359.45
DLVORD00001817,DLVCUST0000093,2023-05-29,ZONE0014,14.45,Same Day,High,4870.0
DLVORD00001818,DLVCUST0000170,2024-08-14,ZONE0013,13.11,Next Day,Urgent,4998.54
DLVORD00001819,DLVCUST0000210,2023-08-15,ZONE0009,26.43,Next Day,Urgent,2297.79
DLVORD00001820,DLVCUST0000309,2024-02-10,ZONE0013,16.09,Same Day,High,2556.27
DLVORD00001821,DLVCUST0000043,2023-12-11,ZONE0012,19.44,Standard,Urgent,853.63
DLVORD00001822,DLVCUST0000085,2023-05-11,ZONE0010,28.2,Economy,Normal,1586.29
DLVORD00001823,DLVCUST0000075,2023-01-18,ZONE0004,8.55,Standard,High,2698.38
DLVORD00001824,DLVCUST0000105,2024-04-27,ZONE0009,8.88,Same Day,High,3365.26
DLVORD00001825,DLVCUST0000381,2023-12-06,ZONE0013,40.21,Economy,Urgent,3996.26
DLVORD00001826,DLVCUST0000054,2022-08-01,ZONE0014,27.7,Standard,Urgent,4015.14
DLVORD00001827,DLVCUST0000312,2024-09-21,ZONE0018,26.87,Economy,Normal,3329.7
DLVORD00001828,DLVCUST0000170,2023-11-10,ZONE0013,3.29,Next Day,Normal,1731.48
DLVORD00001829,DLVCUST0000088,2023-06-18,ZONE0007,35.78,Express,Normal,3160.29
DLVORD00001830,DLVCUST0000109,2022-11-01,ZONE0019,10.55,Express,High,3022.45
DLVORD00001831,DLVCUST0000197,2024-04-18,ZONE0010,16.22,Standard,High,2854.6
DLVORD00001832,DLVCUST0000342,2023-10-31,ZONE0001,22.01,Next Day,High,2150.92
DLVORD00001833,DLVCUST0000168,2023-10-20,ZONE0018,7.27,Economy,Urgent,3000.74
DLVORD00001834,DLVCUST0000103,2023-06-04,ZONE0003,7.01,Express,Normal,4029.61
DLVORD00001835,DLVCUST0000009,2024-03-22,ZONE0019,35.1,Standard,Urgent,2069.42
DLVORD00001836,DLVCUST0000036,2023-05-30,ZONE0005,27.88,Same Day,Normal,2386.49
DLVORD00001837,DLVCUST0000086,2024-10-19,ZONE0006,18.33,Express,Urgent,2650.55
DLVORD00001838,DLVCUST0000154,2024-02-06,ZONE0014,34.36,Same Day,Normal,915.29
DLVORD00001839,DLVCUST0000129,2024-05-16,ZONE0013,13.14,Express,Urgent,833.95
DLVORD00001840,DLVCUST0000255,2024-02-14,ZONE0016,18.36,Economy,Normal,1703.57
DLVORD00001841,DLVCUST0000136,2024-09-14,ZONE0019,43.92,Next Day,High,3410.28
DLVORD00001842,DLVCUST0000021,2023-11-16,ZONE0019,5.73,Standard,High,1248.07
DLVORD00001843,DLVCUST0000073,2024-07-28,ZONE0006,25.65,Express,Urgent,4045.81
DLVORD00001844,DLVCUST0000126,2024-05-16,ZONE0009,23.24,Standard,Normal,684.76
DLVORD00001845,DLVCUST0000133,2024-05-28,ZONE0012,46.87,Economy,Urgent,532.1
DLVORD00001846,DLVCUST0000199,2023-01-19,ZONE0018,41.31,Same Day,Normal,3178.43
DLVORD00001847,DLVCUST0000245,2022-02-27,ZONE0012,47.34,Same Day,Normal,1729.15
DLVORD00001848,DLVCUST0000356,2023-10-25,ZONE0014,5.78,Next Day,Urgent,2604.11
DLVORD00001849,DLVCUST0000024,2024-09-12,ZONE0019,32.51,Standard,Normal,4008.23
DLVORD00001850,DLVCUST0000343,2022-06-01,ZONE0013,34.17,Same Day,Urgent,3830.2
DLVORD00001851,DLVCUST0000015,2023-05-13,ZONE0010,33.51,Economy,Urgent,3077.79
DLVORD00001852,DLVCUST0000022,2024-11-20,ZONE0003,16.35,Economy,High,1390.68
DLVORD00001853,DLVCUST0000040,2024-12-30,ZONE0005,31.66,Standard,Normal,3533.76
DLVORD00001854,DLVCUST0000218,2022-08-29,ZONE0003,17.55,Standard,High,4261.24
DLVORD00001855,DLVCUST0000121,2024-03-28,ZONE0015,29.28,Next Day,Normal,4692.67
DLVORD00001856,DLVCUST0000280,2024-08-20,ZONE0018,49.87,Standard,High,1091.52
DLVORD00001857,DLVCUST0000350,2024-05-28,ZONE0009,11.78,Express,Normal,2393.78
DLVORD00001858,DLVCUST0000366,2023-12-10,ZONE0016,36.39,Same Day,Urgent,1013.64
DLVORD00001859,DLVCUST0000202,2024-06-27,ZONE0018,7.56,Standard,Urgent,2793.73
DLVORD00001860,DLVCUST0000197,2024-04-25,ZONE0010,6.16,Standard,High,1963.95
DLVORD00001861,DLVCUST0000263,2023-11-27,ZONE0014,15.92,Standard,High,514.93
DLVORD00001862,DLVCUST0000108,2022-09-02,ZONE0012,21.8,Standard,Normal,4173.22
DLVORD00001863,DLVCUST0000252,2023-07-27,ZONE0017,34.37,Same Day,Normal,4496.11
DLVORD00001864,DLVCUST0000317,2023-03-09,ZONE0012,2.64,Economy,Normal,3097.3
DLVORD00001865,DLVCUST0000136,2024-03-07,ZONE0019,30.23,Express,High,1531.33
DLVORD00001866,DLVCUST0000066,2023-06-18,ZONE0011,18.12,Economy,Urgent,2098.38
DLVORD00001867,DLVCUST0000393,2024-04-08,ZONE0017,13.29,Next Day,Urgent,3220.81
DLVORD00001868,DLVCUST0000339,2024-12-05,ZONE0014,41.58,Same Day,High,1603.95
DLVORD00001869,DLVCUST0000024,2023-03-06,ZONE0019,29.3,Same Day,Urgent,3944.88
DLVORD00001870,DLVCUST0000009,2024-04-13,ZONE0019,13.79,Economy,High,2558.42
DLVORD00001871,DLVCUST0000186,2022-05-28,ZONE0001,6.69,Economy,High,3069.58
DLVORD00001872,DLVCUST0000133,2024-12-21,ZONE0012,29.6,Economy,Normal,3349.8
DLVORD00001873,DLVCUST0000237,2024-04-27,ZONE0001,49.53,Express,High,1329.9
DLVORD00001874,DLVCUST0000029,2024-05-24,ZONE0004,24.89,Express,High,581.11
DLVORD00001875,DLVCUST0000255,2023-07-21,ZONE0016,36.33,Economy,Normal,2344.39
DLVORD00001876,DLVCUST0000073,2024-08-04,ZONE0006,49.94,Same Day,High,314.09
DLVORD00001877,DLVCUST0000238,2022-05-30,ZONE0005,41.07,Economy,High,1562.2
DLVORD00001878,DLVCUST0000235,2023-11-11,ZONE0012,32.07,Same Day,Normal,2749.78
DLVORD00001879,DLVCUST0000244,2024-12-15,ZONE0009,11.62,Same Day,Normal,1081.07
DLVORD00001880,DLVCUST0000297,2024-01-08,ZONE0019,38.97,Express,Normal,4398.6
DLVORD00001881,DLVCUST0000260,2022-03-29,ZONE0004,47.32,Next Day,Normal,202.48
DLVORD00001882,DLVCUST0000176,2023-03-20,ZONE0019,20.42,Economy,Normal,3159.61
DLVORD00001883,DLVCUST0000292,2023-08-13,ZONE0016,35.45,Express,Urgent,2657.44
DLVORD00001884,DLVCUST0000091,2024-06-17,ZONE0014,14.74,Economy,Urgent,2956.23
DLVORD00001885,DLVCUST0000039,2022-11-18,ZONE0012,13.13,Next Day,Urgent,2844.12
DLVORD00001886,DLVCUST0000392,2024-07-06,ZONE0014,22.44,Economy,Urgent,853.49
DLVORD00001887,DLVCUST0000043,2022-07-28,ZONE0012,39.33,Economy,Urgent,4485.82
DLVORD00001888,DLVCUST0000202,2024-04-23,ZONE0018,9.24,Express,Urgent,708.93
DLVORD00001889,DLVCUST0000293,2024-08-26,ZONE0008,20.44,Next Day,High,1615.39
DLVORD00001890,DLVCUST0000084,2024-03-21,ZONE0015,14.47,Same Day,Normal,3847.1
DLVORD00001891,DLVCUST0000369,2024-08-06,ZONE0004,45.5,Economy,High,2739.83
DLVORD00001892,DLVCUST0000072,2024-08-26,ZONE0019,3.77,Same Day,High,3345.04
DLVORD00001893,DLVCUST0000102,2023-10-17,ZONE0020,2.95,Standard,High,645.93
DLVORD00001894,DLVCUST0000110,2023-12-31,ZONE0014,15.75,Standard,High,4773.43
DLVORD00001895,DLVCUST0000228,2023-12-02,ZONE0018,7.94,Express,Normal,1135.7
DLVORD00001896,DLVCUST0000397,2024-05-28,ZONE0016,17.16,Standard,Urgent,2675.98
DLVORD00001897,DLVCUST0000231,2023-10-14,ZONE0016,37.87,Same Day,Normal,677.7
DLVORD00001898,DLVCUST0000112,2022-02-19,ZONE0010,41.03,Same Day,High,2996.66
DLVORD00001899,DLVCUST0000239,2022-08-17,ZONE0017,30.81,Same Day,High,3807.78
DLVORD00001900,DLVCUST0000213,2022-12-16,ZONE0011,47.39,Same Day,Urgent,3272.34
DLVORD00001901,DLVCUST0000369,2024-06-05,ZONE0004,16.97,Same Day,High,2700.3
DLVORD00001902,DLVCUST0000162,2024-03-11,ZONE0001,6.24,Next Day,Urgent,3335.45
DLVORD00001903,DLVCUST0000190,2022-03-06,ZONE0009,16.1,Standard,High,2258.59
DLVORD00001904,DLVCUST0000105,2024-02-11,ZONE0009,16.34,Express,Urgent,759.31
DLVORD00001905,DLVCUST0000297,2024-07-13,ZONE0019,44.3,Same Day,High,670.57
DLVORD00001906,DLVCUST0000131,2023-11-05,ZONE0005,36.66,Express,Normal,1375.56
DLVORD00001907,DLVCUST0000064,2024-05-25,ZONE0003,38.01,Next Day,Normal,1293.17
DLVORD00001908,DLVCUST0000346,2022-07-02,ZONE0005,17.01,Same Day,Urgent,1591.51
DLVORD00001909,DLVCUST0000176,2023-05-08,ZONE0019,13.74,Same Day,Normal,3236.71
DLVORD00001910,DLVCUST0000393,2024-03-18,ZONE0017,29.53,Express,High,281.84
DLVORD00001911,DLVCUST0000195,2022-03-24,ZONE0010,46.73,Express,Urgent,4097.77
DLVORD00001912,DLVCUST0000352,2023-08-24,ZONE0005,15.03,Same Day,Urgent,4467.22
DLVORD00001913,DLVCUST0000369,2024-01-28,ZONE0004,12.92,Next Day,Urgent,4626.63
DLVORD00001914,DLVCUST0000243,2024-06-20,ZONE0002,18.3,Standard,Urgent,4219.66
DLVORD00001915,DLVCUST0000144,2024-06-23,ZONE0001,49.46,Standard,High,1372.98
DLVORD00001916,DLVCUST0000271,2024-06-10,ZONE0003,2.36,Next Day,Urgent,3261.89
DLVORD00001917,DLVCUST0000376,2024-07-31,ZONE0017,6.81,Express,Normal,4500.8
DLVORD00001918,DLVCUST0000044,2023-06-18,ZONE0015,40.97,Same Day,Urgent,3355.64
DLVORD00001919,DLVCUST0000307,2022-10-29,ZONE0006,20.04,Standard,Urgent,4441.23
DLVORD00001920,DLVCUST0000291,2023-02-10,ZONE0007,4.37,Next Day,Urgent,1501.14
DLVORD00001921,DLVCUST0000106,2024-08-21,ZONE0019,48.32,Next Day,Urgent,1919.37
DLVORD00001922,DLVCUST0000307,2024-01-22,ZONE0006,11.51,Economy,Normal,337.78
DLVORD00001923,DLVCUST0000240,2023-11-08,ZONE0008,36.27,Economy,Normal,2568.62
DLVORD00001924,DLVCUST0000075,2023-09-04,ZONE0004,40.22,Same Day,Normal,3443.08
DLVORD00001925,DLVCUST0000265,2022-10-19,ZONE0010,17.98,Same Day,Normal,3343.75
DLVORD00001926,DLVCUST0000077,2024-07-18,ZONE0010,43.53,Same Day,Normal,3405.02
DLVORD00001927,DLVCUST0000115,2023-01-18,ZONE0001,46.13,Next Day,Normal,4181.14
DLVORD00001928,DLVCUST0000326,2023-01-29,ZONE0014,36.36,Express,Normal,1729.98
DLVORD00001929,DLVCUST0000272,2024-08-18,ZONE0013,40.38,Standard,Normal,4752.49
DLVORD00001930,DLVCUST0000267,2023-04-08,ZONE0010,28.62,Same Day,Normal,1096.08
DLVORD00001931,DLVCUST0000098,2024-02-04,ZONE0017,11.3,Economy,Normal,2295.32
DLVORD00001932,DLVCUST0000063,2023-01-11,ZONE0014,42.65,Next Day,High,1529.38
DLVORD00001933,DLVCUST0000105,2024-07-07,ZONE0009,30.5,Express,Normal,2761.63
DLVORD00001934,DLVCUST0000298,2024-09-30,ZONE0015,16.06,Standard,Normal,3387.72
DLVORD00001935,DLVCUST0000055,2024-04-18,ZONE0019,28.93,Same Day,Normal,3883.15
DLVORD00001936,DLVCUST0000039,2023-10-18,ZONE0012,2.43,Economy,High,1324.51
DLVORD00001937,DLVCUST0000062,2023-01-17,ZONE0001,16.61,Standard,High,4809.31
DLVORD00001938,DLVCUST0000075,2022-10-01,ZONE0004,46.95,Standard,Normal,4552.41
DLVORD00001939,DLVCUST0000378,2024-02-13,ZONE0019,32.3,Standard,Normal,3411.5
DLVORD00001940,DLVCUST0000274,2023-04-11,ZONE0017,24.71,Express,Urgent,214.14
DLVORD00001941,DLVCUST0000054,2024-04-11,ZONE0014,42.1,Economy,Normal,3474.83
DLVORD00001942,DLVCUST0000085,2024-04-22,ZONE0010,41.15,Express,Urgent,2465.33
DLVORD00001943,DLVCUST0000339,2023-10-24,ZONE0014,18.61,Economy,Normal,355.79
DLVORD00001944,DLVCUST0000114,2023-06-19,ZONE0013,10.82,Standard,Urgent,1781.75
DLVORD00001945,DLVCUST0000023,2023-07-16,ZONE0004,45.52,Same Day,Normal,4752.1
DLVORD00001946,DLVCUST0000016,2024-05-16,ZONE0001,36.84,Same Day,Urgent,4500.73
DLVORD00001947,DLVCUST0000373,2023-10-08,ZONE0009,5.41,Economy,Normal,808.15
DLVORD00001948,DLVCUST0000017,2024-03-17,ZONE0008,32.66,Economy,Urgent,4554.13
DLVORD00001949,DLVCUST0000283,2023-04-16,ZONE0013,18.18,Same Day,High,497.38
DLVORD00001950,DLVCUST0000311,2023-10-17,ZONE0006,33.81,Same Day,Normal,57.73
DLVORD00001951,DLVCUST0000277,2024-07-16,ZONE0004,15.1,Standard,High,3179.86
DLVORD00001952,DLVCUST0000262,2022-11-28,ZONE0005,15.44,Express,Normal,3999.32
DLVORD00001953,DLVCUST0000185,2024-09-29,ZONE0007,40.11,Express,Normal,4811.49
DLVORD00001954,DLVCUST0000234,2024-11-01,ZONE0012,39.63,Same Day,Urgent,4505.43
DLVORD00001955,DLVCUST0000141,2023-04-28,ZONE0012,37.61,Express,Urgent,2928.21
DLVORD00001956,DLVCUST0000187,2023-12-09,ZONE0012,22.38,Express,High,1073.93
DLVORD00001957,DLVCUST0000309,2024-05-07,ZONE0013,44.68,Next Day,Normal,4656.34
DLVORD00001958,DLVCUST0000071,2022-10-18,ZONE0001,19.03,Economy,Normal,4887.45
DLVORD00001959,DLVCUST0000002,2024-06-27,ZONE0016,21.11,Economy,High,1337.76
DLVORD00001960,DLVCUST0000345,2024-04-08,ZONE0008,43.53,Express,High,2349.85
DLVORD00001961,DLVCUST0000182,2023-06-26,ZONE0020,10.51,Next Day,Urgent,4345.85
DLVORD00001962,DLVCUST0000253,2022-06-07,ZONE0018,46.04,Standard,High,1995.77
DLVORD00001963,DLVCUST0000223,2024-05-28,ZONE0012,40.58,Same Day,Normal,3385.93
DLVORD00001964,DLVCUST0000394,2024-06-29,ZONE0012,37.14,Express,Urgent,1740.31
DLVORD00001965,DLVCUST0000316,2024-07-23,ZONE0016,31.74,Same Day,High,4231.22
DLVORD00001966,DLVCUST0000204,2024-08-13,ZONE0005,10.16,Next Day,Urgent,4104.03
DLVORD00001967,DLVCUST0000196,2023-08-20,ZONE0001,45.23,Economy,Normal,4692.94
DLVORD00001968,DLVCUST0000302,2023-09-09,ZONE0003,24.16,Standard,Urgent,3705.33
DLVORD00001969,DLVCUST0000178,2024-04-23,ZONE0012,17.17,Standard,High,3400.63
DLVORD00001970,DLVCUST0000110,2022-10-15,ZONE0014,24.22,Economy,High,2300.18
DLVORD00001971,DLVCUST0000173,2023-06-19,ZONE0020,33.29,Same Day,Normal,2486.25
DLVORD00001972,DLVCUST0000088,2023-11-07,ZONE0007,36.03,Economy,Urgent,3106.56
DLVORD00001973,DLVCUST0000079,2022-12-30,ZONE0012,16.27,Same Day,High,1443.27
DLVORD00001974,DLVCUST0000021,2024-04-08,ZONE0019,36.97,Standard,Normal,2268.42
DLVORD00001975,DLVCUST0000216,2023-10-20,ZONE0002,5.29,Standard,High,639.2
DLVORD00001976,DLVCUST0000076,2023-08-09,ZONE0004,15.85,Same Day,Urgent,1551.47
DLVORD00001977,DLVCUST0000192,2024-07-01,ZONE0002,24.33,Economy,Urgent,4267.76
DLVORD00001978,DLVCUST0000271,2024-11-16,ZONE0003,47.61,Express,Normal,2740.69
DLVORD00001979,DLVCUST0000281,2022-10-23,ZONE0010,45.27,Express,Normal,3794.19
DLVORD00001980,DLVCUST0000084,2023-11-16,ZONE0015,21.86,Express,Normal,346.93
DLVORD00001981,DLVCUST0000293,2023-02-19,ZONE0008,15.33,Next Day,Normal,4034.93
DLVORD00001982,DLVCUST0000028,2024-07-20,ZONE0004,24.02,Same Day,Urgent,457.34
DLVORD00001983,DLVCUST0000217,2024-12-29,ZONE0003,30.82,Standard,High,570.11
DLVORD00001984,DLVCUST0000334,2023-06-04,ZONE0010,35.08,Economy,Normal,4992.13
